Country,Year,Metric Name, Metric Value ,Source,Source Link,corrected metric
Norway,2015,Fine Count per Capita,,,,
Norway,2015,Recovered Assets,,,,
Norway,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2015,Conviction Count,,,,
Norway,2015,Convictions per Capita,,,,
Norway,2015,Inflation,,,,
Norway,2015,Annual GDP,,,,
Norway,2016,FATFA Rating,,,,
Norway,2016,Number of SARs/STRs,,,,
Norway,2016,SARs/STRs per Capita,,,,
Norway,2016,Fine Volume,,,,
Norway,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2016,Fine Count,,,,
Norway,2016,Fine Count per Capita,,,,
Norway,2016,Recovered Assets,,,,
Norway,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2016,Conviction Count,,,,
Norway,2016,Convictions per Capita,,,,
Norway,2016,Inflation,,,,
Norway,2016,Annual GDP,,,,
Norway,2017,FATFA Rating,,,,
Norway,2017,Number of SARs/STRs,,,,
Norway,2017,SARs/STRs per Capita,,,,
Norway,2017,Fine Volume,,,,
Norway,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2017,Fine Count,,,,
Norway,2017,Fine Count per Capita,,,,
Norway,2017,Recovered Assets,,,,
Norway,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2017,Conviction Count,,,,
Norway,2017,Convictions per Capita,,,,
Norway,2017,Inflation,,,,
Norway,2017,Annual GDP,,,,
Norway,2018,FATFA Rating,,,,
Norway,2018,Number of SARs/STRs," 10,748.00 ","EFE Annual Report 2018
img8.custompublish.com",,
Norway,2018,SARs/STRs per Capita,,,,
Norway,2018,Fine Volume,,,,
Norway,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2018,Fine Count,,,,
Norway,2018,Fine Count per Capita,,,,
Norway,2018,Recovered Assets,,,,
Norway,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2018,Conviction Count,,,,
Norway,2018,Convictions per Capita,,,,
Norway,2018,Inflation,,,,
Norway,2018,Annual GDP,,,,
Norway,2019,FATFA Rating,,,,
Norway,2019,Number of SARs/STRs,,,,
Norway,2019,SARs/STRs per Capita,,,,
Norway,2019,Fine Volume,,,,
Norway,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2019,Fine Count,,,,
Norway,2019,Fine Count per Capita,,,,
Norway,2019,Recovered Assets,,,,
Norway,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2019,Conviction Count,,,,
Norway,2019,Convictions per Capita,,,,
Norway,2019,Inflation,,,,
Norway,2019,Annual GDP,,,,
Norway,2020,FATFA Rating,,,,
Norway,2020,Number of SARs/STRs,,,,
Norway,2020,SARs/STRs per Capita,,,,
Norway,2020,Fine Volume,,,,
Norway,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2020,Fine Count,,,,
Norway,2020,Fine Count per Capita,,,,
Norway,2020,Recovered Assets,,,,
Norway,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2020,Conviction Count,,,,
Norway,2020,Convictions per Capita,,,,
Norway,2020,Inflation,,,,
Norway,2020,Annual GDP,,,,
Norway,2021,FATFA Rating,,,,
Norway,2021,Number of SARs/STRs,,,,
Norway,2021,SARs/STRs per Capita,,,,
Norway,2021,Fine Volume,,,,
Norway,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2021,Fine Count,,,,
Norway,2021,Fine Count per Capita,,,,
Norway,2021,Recovered Assets,,,,
Norway,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2021,Conviction Count,,,,
Norway,2021,Convictions per Capita,,,,
Norway,2021,Inflation,,,,
Norway,2021,Annual GDP,,,,
Norway,2022,FATFA Rating,,,,
Norway,2022,Number of SARs/STRs,,,,
Norway,2022,SARs/STRs per Capita,,,,
Norway,2022,Fine Volume,,,,
Norway,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2022,Fine Count,,,,
Norway,2022,Fine Count per Capita,,,,
Norway,2022,Recovered Assets,,,,
Norway,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2022,Conviction Count,,,,
Norway,2022,Convictions per Capita,,,,
Norway,2022,Inflation,,,,
Norway,2022,Annual GDP,,,,
Norway,2023,FATFA Rating,,,,
Norway,2023,Number of SARs/STRs,,,,
Norway,2023,SARs/STRs per Capita,,,,
Norway,2023,Fine Volume,,,,
Norway,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2023,Fine Count,,,,
Norway,2023,Fine Count per Capita,,,,
Norway,2023,Recovered Assets,,,,
Norway,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2023,Conviction Count,,,,
Norway,2023,Convictions per Capita,,,,
Norway,2023,Inflation,,,,
Norway,2023,Annual GDP,,,,
Norway,2024,FATFA Rating,,,,
Norway,2024,Number of SARs/STRs,,,,
Norway,2024,SARs/STRs per Capita,,,,
Norway,2024,Fine Volume,,,,
Norway,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Norway,2024,Fine Count,,,,
Norway,2024,Fine Count per Capita,,,,
Norway,2024,Recovered Assets,,,,
Norway,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Norway,2024,Conviction Count,,,,
Norway,2024,Convictions per Capita,,,,
Norway,2024,Inflation,,,,
Norway,2024,Annual GDP,,,,
Portugal,2014,FATFA Rating,,,,
Portugal,2014,Number of SARs/STRs,,,,
Portugal,2014,SARs/STRs per Capita,,,,
Portugal,2014,Fine Volume,,,,
Portugal,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2014,Fine Count,,,,
Portugal,2014,Fine Count per Capita,,,,
Portugal,2014,Recovered Assets,,,,
Portugal,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2014,Conviction Count,,,,
Portugal,2014,Convictions per Capita,,,,
Portugal,2014,Inflation,,,,
Portugal,2014,Annual GDP,,,,
Portugal,2015,FATFA Rating,,,,
Portugal,2015,Number of SARs/STRs,,,,
Portugal,2015,SARs/STRs per Capita,,,,
Portugal,2015,Fine Volume,,,,
Portugal,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2015,Fine Count,,,,
Portugal,2015,Fine Count per Capita,,,,
Portugal,2015,Recovered Assets,,,,
Portugal,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2015,Conviction Count,,,,
Portugal,2015,Convictions per Capita,,,,
Portugal,2015,Inflation,,,,
Portugal,2015,Annual GDP,,,,
Portugal,2016,FATFA Rating,,,,
Portugal,2016,Number of SARs/STRs,,,,
Portugal,2016,SARs/STRs per Capita,,,,
Portugal,2016,Fine Volume,,,,
Portugal,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2016,Fine Count,,,,
Portugal,2016,Fine Count per Capita,,,,
Portugal,2016,Recovered Assets,,,,
Portugal,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2016,Conviction Count,,,,
Portugal,2016,Convictions per Capita,,,,
Portugal,2016,Inflation,,,,
Portugal,2016,Annual GDP,,,,
Portugal,2017,FATFA Rating,,,,
Portugal,2017,Number of SARs/STRs,,,,
Portugal,2017,SARs/STRs per Capita,,,,
Portugal,2017,Fine Volume,,,,
Portugal,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2017,Fine Count,,,,
Portugal,2017,Fine Count per Capita,,,,
Portugal,2017,Recovered Assets,,,,
Portugal,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2017,Conviction Count,,,,
Portugal,2017,Convictions per Capita,,,,
Portugal,2017,Inflation,,,,
Portugal,2017,Annual GDP,,,,
Portugal,2018,FATFA Rating,,,,
Portugal,2018,Number of SARs/STRs,,,,
Portugal,2018,SARs/STRs per Capita,,,,
Portugal,2018,Fine Volume,,,,
Portugal,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2018,Fine Count,,,,
Portugal,2018,Fine Count per Capita,,,,
Portugal,2018,Recovered Assets,,,,
Portugal,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2018,Conviction Count,,,,
Portugal,2018,Convictions per Capita,,,,
Portugal,2018,Inflation,,,,
Portugal,2018,Annual GDP,,,,
Portugal,2019,FATFA Rating,,,,
Portugal,2019,Number of SARs/STRs,,,,
Portugal,2019,SARs/STRs per Capita,,,,
Portugal,2019,Fine Volume,,,,
Portugal,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2019,Fine Count,,,,
Portugal,2019,Fine Count per Capita,,,,
Portugal,2019,Recovered Assets,,,,
Portugal,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2019,Conviction Count,,,,
Portugal,2019,Convictions per Capita,,,,
Portugal,2019,Inflation,,,,
Portugal,2019,Annual GDP,,,,
Portugal,2020,FATFA Rating,,,,
Portugal,2020,Number of SARs/STRs,,,,
Portugal,2020,SARs/STRs per Capita,,,,
Portugal,2020,Fine Volume,,,,
Portugal,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2020,Fine Count,,,,
Portugal,2020,Fine Count per Capita,,,,
Portugal,2020,Recovered Assets,,,,
Portugal,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2020,Conviction Count,,,,
Portugal,2020,Convictions per Capita,,,,
Portugal,2020,Inflation,,,,
Portugal,2020,Annual GDP,,,,
Portugal,2021,FATFA Rating,,,,
Portugal,2021,Number of SARs/STRs,,,,
Portugal,2021,SARs/STRs per Capita,,,,
Portugal,2021,Fine Volume,,,,
Portugal,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2021,Fine Count,,,,
Portugal,2021,Fine Count per Capita,,,,
Portugal,2021,Recovered Assets,,,,
Portugal,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2021,Conviction Count,,,,
Portugal,2021,Convictions per Capita,,,,
Portugal,2021,Inflation,,,,
Portugal,2021,Annual GDP,,,,
Portugal,2022,FATFA Rating,,,,
Portugal,2022,Number of SARs/STRs,,,,
Portugal,2022,SARs/STRs per Capita,,,,
Portugal,2022,Fine Volume,,,,
Portugal,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2022,Fine Count,,,,
Portugal,2022,Fine Count per Capita,,,,
Portugal,2022,Recovered Assets,,,,
Portugal,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2022,Conviction Count,,,,
Portugal,2022,Convictions per Capita,,,,
Portugal,2022,Inflation,,,,
Portugal,2022,Annual GDP,,,,
Portugal,2023,FATFA Rating,,,,
Portugal,2023,Number of SARs/STRs,,,,
Portugal,2023,SARs/STRs per Capita,,,,
Portugal,2023,Fine Volume,,,,
Portugal,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2023,Fine Count,,,,
Portugal,2023,Fine Count per Capita,,,,
Portugal,2023,Recovered Assets,,,,
Portugal,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2023,Conviction Count,,,,
Portugal,2023,Convictions per Capita,,,,
Portugal,2023,Inflation,,,,
Portugal,2023,Annual GDP,,,,
Portugal,2024,FATFA Rating,,,,
Portugal,2024,Number of SARs/STRs,,,,
Portugal,2024,SARs/STRs per Capita,,,,
Portugal,2024,Fine Volume,,,,
Portugal,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Portugal,2024,Fine Count,,,,
Portugal,2024,Fine Count per Capita,,,,
Portugal,2024,Recovered Assets,,,,
Portugal,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Portugal,2024,Conviction Count,,,,
Portugal,2024,Convictions per Capita,,,,
Portugal,2024,Inflation,,,,
Portugal,2024,Annual GDP,,,,
Saudi Arabia,2014,FATFA Rating,,,,
Saudi Arabia,2014,Number of SARs/STRs,,,,
Saudi Arabia,2014,SARs/STRs per Capita,,,,
Saudi Arabia,2014,Fine Volume,,,,
Saudi Arabia,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2014,Fine Count,,,,
Saudi Arabia,2014,Fine Count per Capita,,,,
Saudi Arabia,2014,Recovered Assets,,,,
Saudi Arabia,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2014,Conviction Count,,,,
Saudi Arabia,2014,Convictions per Capita,,,,
Saudi Arabia,2014,Inflation,,,,
Saudi Arabia,2014,Annual GDP,,,,
Saudi Arabia,2015,FATFA Rating,,,,
Saudi Arabia,2015,Number of SARs/STRs,,,,
Saudi Arabia,2015,SARs/STRs per Capita,,,,
Saudi Arabia,2015,Fine Volume,,,,
Saudi Arabia,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2015,Fine Count,,,,
Saudi Arabia,2015,Fine Count per Capita,,,,
Saudi Arabia,2015,Recovered Assets,,,,
Saudi Arabia,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2015,Conviction Count,,,,
Saudi Arabia,2015,Convictions per Capita,,,,
Saudi Arabia,2015,Inflation,,,,
Saudi Arabia,2015,Annual GDP,,,,
Saudi Arabia,2016,FATFA Rating,,,,
Saudi Arabia,2016,Number of SARs/STRs,,,,
Saudi Arabia,2016,SARs/STRs per Capita,,,,
Saudi Arabia,2016,Fine Volume,,,,
Saudi Arabia,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2016,Fine Count,,,,
Saudi Arabia,2016,Fine Count per Capita,,,,
Saudi Arabia,2016,Recovered Assets,,,,
Saudi Arabia,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2016,Conviction Count,,,,
Saudi Arabia,2016,Convictions per Capita,,,,
Saudi Arabia,2016,Inflation,,,,
Saudi Arabia,2016,Annual GDP,,,,
Saudi Arabia,2017,FATFA Rating,,,,
Saudi Arabia,2017,Number of SARs/STRs,,,,
Saudi Arabia,2017,SARs/STRs per Capita,,,,
Saudi Arabia,2017,Fine Volume,,,,
Saudi Arabia,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2017,Fine Count,,,,
Saudi Arabia,2017,Fine Count per Capita,,,,
Saudi Arabia,2017,Recovered Assets,,,,
Saudi Arabia,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2017,Conviction Count,,,,
Saudi Arabia,2017,Convictions per Capita,,,,
Saudi Arabia,2017,Inflation,,,,
Saudi Arabia,2017,Annual GDP,,,,
Saudi Arabia,2018,FATFA Rating,,,,
Saudi Arabia,2018,Number of SARs/STRs,,,,
Saudi Arabia,2018,SARs/STRs per Capita,,,,
Saudi Arabia,2018,Fine Volume,,,,
Saudi Arabia,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2018,Fine Count,,,,
Saudi Arabia,2018,Fine Count per Capita,,,,
Saudi Arabia,2018,Recovered Assets,,,,
Saudi Arabia,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2018,Conviction Count,,,,
Saudi Arabia,2018,Convictions per Capita,,,,
Saudi Arabia,2018,Inflation,,,,
Saudi Arabia,2018,Annual GDP,,,,
Saudi Arabia,2019,FATFA Rating,,,,
Saudi Arabia,2019,Number of SARs/STRs,,,,
Saudi Arabia,2019,SARs/STRs per Capita,,,,
Saudi Arabia,2019,Fine Volume,,,,
Saudi Arabia,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2019,Fine Count,,,,
Saudi Arabia,2019,Fine Count per Capita,,,,
Saudi Arabia,2019,Recovered Assets,,,,
Saudi Arabia,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2019,Conviction Count,,,,
Saudi Arabia,2019,Convictions per Capita,,,,
Saudi Arabia,2019,Inflation,,,,
Saudi Arabia,2019,Annual GDP,,,,
Saudi Arabia,2020,FATFA Rating,,,,
Saudi Arabia,2020,Number of SARs/STRs,,,,
Saudi Arabia,2020,SARs/STRs per Capita,,,,
Saudi Arabia,2020,Fine Volume,,,,
Saudi Arabia,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2020,Fine Count,,,,
Saudi Arabia,2020,Fine Count per Capita,,,,
Saudi Arabia,2020,Recovered Assets,,,,
Saudi Arabia,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2020,Conviction Count,,,,
Saudi Arabia,2020,Convictions per Capita,,,,
Saudi Arabia,2020,Inflation,,,,
Saudi Arabia,2020,Annual GDP,,,,
Saudi Arabia,2021,FATFA Rating,,,,
Saudi Arabia,2021,Number of SARs/STRs,,,,
Saudi Arabia,2021,SARs/STRs per Capita,,,,
Saudi Arabia,2021,Fine Volume,,,,
Saudi Arabia,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2021,Fine Count,,,,
Saudi Arabia,2021,Fine Count per Capita,,,,
Saudi Arabia,2021,Recovered Assets,,,,
Saudi Arabia,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2021,Conviction Count,,,,
Saudi Arabia,2021,Convictions per Capita,,,,
Saudi Arabia,2021,Inflation,,,,
Saudi Arabia,2021,Annual GDP,,,,
Saudi Arabia,2022,FATFA Rating,,,,
Saudi Arabia,2022,Number of SARs/STRs,,,,
Saudi Arabia,2022,SARs/STRs per Capita,,,,
Saudi Arabia,2022,Fine Volume,,,,
Saudi Arabia,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2022,Fine Count,,,,
Saudi Arabia,2022,Fine Count per Capita,,,,
Saudi Arabia,2022,Recovered Assets,,,,
Saudi Arabia,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2022,Conviction Count,,,,
Saudi Arabia,2022,Convictions per Capita,,,,
Saudi Arabia,2022,Inflation,,,,
Saudi Arabia,2022,Annual GDP,,,,
Saudi Arabia,2023,FATFA Rating,,,,
Saudi Arabia,2023,Number of SARs/STRs,,,,
Saudi Arabia,2023,SARs/STRs per Capita,,,,
Saudi Arabia,2023,Fine Volume,,,,
Saudi Arabia,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2023,Fine Count,,,,
Saudi Arabia,2023,Fine Count per Capita,,,,
Saudi Arabia,2023,Recovered Assets,,,,
Saudi Arabia,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2023,Conviction Count,,,,
Saudi Arabia,2023,Convictions per Capita,,,,
Saudi Arabia,2023,Inflation,,,,
Saudi Arabia,2023,Annual GDP,,,,
Saudi Arabia,2024,FATFA Rating,,,,
Saudi Arabia,2024,Number of SARs/STRs,,,,
Saudi Arabia,2024,SARs/STRs per Capita,,,,
Saudi Arabia,2024,Fine Volume,,,,
Saudi Arabia,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2024,Fine Count,,,,
Saudi Arabia,2024,Fine Count per Capita,,,,
Saudi Arabia,2024,Recovered Assets,,,,
Saudi Arabia,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Saudi Arabia,2024,Conviction Count,,,,
Saudi Arabia,2024,Convictions per Capita,,,,
Saudi Arabia,2024,Inflation,,,,
Saudi Arabia,2024,Annual GDP,,,,
Singapore,2014,FATFA Rating,,,,
Singapore,2014,Number of SARs/STRs," 235,000.00 ",MAS Annual Report 2015,,
Singapore,2014,SARs/STRs per Capita,,,,
Singapore,2014,Fine Volume,,,,
Singapore,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2014,Fine Count,,,,
Singapore,2014,Fine Count per Capita,,,,
Singapore,2014,Recovered Assets,,,,
Singapore,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2014,Conviction Count,,,,
Singapore,2014,Convictions per Capita,,,,
Singapore,2014,Inflation,,,,
Singapore,2014,Annual GDP,,,,
Singapore,2015,FATFA Rating,,,,
Singapore,2015,Number of SARs/STRs," 260,000.00 ",MAS Annual Report 2016,,
Singapore,2015,SARs/STRs per Capita,,,,
Singapore,2015,Fine Volume,,,,
Singapore,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2015,Fine Count,,,,
Singapore,2015,Fine Count per Capita,,,,
Singapore,2015,Recovered Assets,,,,
Singapore,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2015,Conviction Count,,,,
Singapore,2015,Convictions per Capita,,,,
Singapore,2015,Inflation,,,,
Singapore,2015,Annual GDP,,,,
Singapore,2016,FATFA Rating,,,,
Singapore,2016,Number of SARs/STRs," 300,000.00 ",MAS Annual Report 2017,,
Singapore,2016,SARs/STRs per Capita,,,,
Singapore,2016,Fine Volume,,,,
Singapore,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2016,Fine Count,,,,
Singapore,2016,Fine Count per Capita,,,,
Singapore,2016,Recovered Assets,,,,
Singapore,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2016,Conviction Count,,,,
Singapore,2016,Convictions per Capita,,,,
Singapore,2016,Inflation,,,,
Singapore,2016,Annual GDP,,,,
Singapore,2017,FATFA Rating,,,,
Singapore,2017,Number of SARs/STRs," 320,000.00 ",MAS Annual Report 2018,,
Singapore,2017,SARs/STRs per Capita,,,,
Singapore,2017,Fine Volume,,,,
Singapore,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2017,Fine Count,,,,
Singapore,2017,Fine Count per Capita,,,,
Singapore,2017,Recovered Assets,,,,
Singapore,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2017,Conviction Count,,,,
Singapore,2017,Convictions per Capita,,,,
Singapore,2017,Inflation,,,,
Singapore,2017,Annual GDP,,,,
Singapore,2018,FATFA Rating,,,,
Singapore,2018,Number of SARs/STRs," 300,000.00 ",MAS Annual Report 2019,,
Singapore,2018,SARs/STRs per Capita,,,,
Singapore,2018,Fine Volume,,,,
Singapore,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2018,Fine Count,,,,
Singapore,2018,Fine Count per Capita,,,,
Singapore,2018,Recovered Assets,,,,
Singapore,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2018,Conviction Count,,,,
Singapore,2018,Convictions per Capita,,,,
Singapore,2018,Inflation,,,,
Singapore,2018,Annual GDP,,,,
Singapore,2019,FATFA Rating,,,,
Singapore,2019,Number of SARs/STRs," 340,000.00 ",MAS Annual Report 2020,,
Singapore,2019,SARs/STRs per Capita,,,,
Singapore,2019,Fine Volume,,,,
Singapore,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2019,Fine Count,,,,
Singapore,2019,Fine Count per Capita,,,,
Singapore,2019,Recovered Assets,,,,
Singapore,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2019,Conviction Count,,,,
Singapore,2019,Convictions per Capita,,,,
Singapore,2019,Inflation,,,,
Singapore,2019,Annual GDP,,,,
Singapore,2020,FATFA Rating,,,,
Singapore,2020,Number of SARs/STRs," 190,000.00 ",MAS Annual Report 2021 (COVID impact),,
Singapore,2020,SARs/STRs per Capita,,,,
Singapore,2020,Fine Volume,,,,
Singapore,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2020,Fine Count,,,,
Singapore,2020,Fine Count per Capita,,,,
Singapore,2020,Recovered Assets,,,,
Singapore,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2020,Conviction Count,,,,
Singapore,2020,Convictions per Capita,,,,
Singapore,2020,Inflation,,,,
Singapore,2020,Annual GDP,,,,
Singapore,2021,FATFA Rating,,,,
Singapore,2021,Number of SARs/STRs,,,,
Singapore,2021,SARs/STRs per Capita,,,,
Singapore,2021,Fine Volume,,,,
Singapore,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2021,Fine Count,,,,
Singapore,2021,Fine Count per Capita,,,,
Singapore,2021,Recovered Assets,,,,
Singapore,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2021,Conviction Count,,,,
Singapore,2021,Convictions per Capita,,,,
Singapore,2021,Inflation,,,,
Singapore,2021,Annual GDP,,,,
Singapore,2022,FATFA Rating,,,,
Singapore,2022,Number of SARs/STRs,,,,
Singapore,2022,SARs/STRs per Capita,,,,
Singapore,2022,Fine Volume,,,,
Singapore,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2022,Fine Count,,,,
Singapore,2022,Fine Count per Capita,,,,
Singapore,2022,Recovered Assets,,,,
Singapore,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2022,Conviction Count,,,,
Singapore,2022,Convictions per Capita,,,,
Singapore,2022,Inflation,,,,
Singapore,2022,Annual GDP,,,,
Singapore,2023,FATFA Rating,,,,
Singapore,2023,Number of SARs/STRs,,,,
Singapore,2023,SARs/STRs per Capita,,,,
Singapore,2023,Fine Volume,,,,
Singapore,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Singapore,2023,Fine Count,,,,
Singapore,2023,Fine Count per Capita,,,,
Singapore,2023,Recovered Assets,,,,
Singapore,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Singapore,2023,Conviction Count,,,,
Singapore,2023,Convictions per Capita,,,,
Singapore,2023,Inflation,,,,
Singapore,2023,Annual GDP,,,,
